Condition,Reaction,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
GLC_wt,EX_charge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLC_wt,AKGt2r0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9352618824203283e-07,-2.883072465317089e-07,0.0,0.0,0.0,0.0,-8.088458495494021e-07,0.0,0.0,0.0
GLC_wt,PIt2r0,0.0,0.0,0.0,0.0,0.0,0.0,6.748589302413044e-07,6.688865396968405e-07,0.0,0.0,0.0,-5.928590951498336e-13,1.547777146424603e-06,0.0,-4.547473508864641e-13,-4.547473508864641e-13
GLC_wt,SUCCt30,0.0,0.0,0.0,0.0,0.0,0.0,1.6099522884613803e-07,1.591289177974694e-07,0.0,0.0,0.0,0.0,3.9660669643082074e-07,0.0,0.0,0.0
GLC_wt,SUCCt3+1,0.0,0.0,0.0,0.0,0.0,0.0,2.1143688314940186e-07,2.0880348894200754e-07,0.0,0.0,0.0,0.0,5.332380658067969e-07,0.0,0.0,0.0
GLC_wt,SUCCt3+2,0.0,0.0,0.0,0.0,0.0,0.0,3.0790799202661486e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLC_wt,ETOHt2r0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8620167429985077e-07,-2.861291981865581e-07,0.0,0.0,0.0,7.531752999057062e-13,-1.396648730610326e-06,0.0,0.0,0.0
GLC_wt,NH4t0,0.0,0.24124515992147622,0.7035228195907376,1.1621758711162329,1.6208289226416965,1.9503395016156944,2.151230222604065,2.352121281276085,2.527175869752308,2.6552853276464363,2.783394786085389,2.9115042437038183,3.033814872950964,3.133172646933165,3.2325288222959556,3.347009352781484
GLC_wt,GLCt2pp0,0.0,1.0,2.0,3.0,4.0,5.0,5.999999325146655,6.999999331109813,8.0,9.0,10.0,11.0,11.999998452138264,13.0,14.0,15.0
GLC_wt,GLCNt2r0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1623935771167347e-06,-1.1526422072450967e-06,0.0,0.0,0.0,0.0,-2.677794697317544e-06,0.0,0.0,0.0
